Unnamed: 0,zip_code,median_household_income,poverty_rate,pct_bachelors_plus,pct_black,pct_hispanic,pct_asian,median_housing_value,total_population,pct_single_family_units,pct_multifamily_units,pct_mobile_home_units
30732,90701,97712.0,0.0887646227021468,0.3177855274629468,0.0506108202443281,0.3436798803290949,0.4293193717277487,763700.0,16044,,,
30733,90703,133300.0,0.0605454657898534,0.5687155174803848,0.06412656613245,0.1506161663957866,0.615405188553089,906500.0,48607,,,
30734,90704,91644.0,0.097986577181208,0.1988416988416988,0.0026567481402763,0.6030818278427205,0.0079702444208289,902800.0,3764,,,
30735,90706,77602.0,0.1318259051104431,0.2005745923628684,0.1126931624373352,0.6079254741847124,0.1173833273037366,661100.0,77396,,,
30736,90710,77486.0,0.1190975080446007,0.3217048061023097,0.1135302685140232,0.4790678567427269,0.2044291742913694,648600.0,26777,,,
30737,90712,119246.0,0.0429588039433309,0.3691759677036333,0.1012976004173187,0.3407668231611893,0.1700247782994262,779600.0,30672,,,
30738,90713,129397.0,0.0568575932737782,0.3220470155751185,0.0419480110555225,0.3326452786621418,0.119336668649197,808600.0,28583,,,
30739,90715,94796.0,0.0784788078188504,0.276577957363801,0.0815753822334043,0.43400425778982,0.2617089220050319,660900.0,20668,,,
30740,90716,76235.0,0.1804330392943063,0.1682507354605114,0.0426398893982391,0.7560212471803828,0.114312741031798,525100.0,13743,,,
30741,90717,92984.0,0.1286875945537065,0.371924269410911,0.0385102490735963,0.3405882077020498,0.1547445940241099,793600.0,21319,,,
30742,90720,134232.0,0.0680237915724218,0.5232911700316225,0.0355938553765455,0.244910703134757,0.1403355397360642,1166200.0,24021,,,
30743,90723,70912.0,0.1329662289653048,0.1312880869876926,0.0855821565866098,0.823240589198036,0.0282228904198226,500400.0,52546,,,
30744,90731,71936.0,0.1598905779059101,0.2537068286646416,0.0505508230320886,0.5689489527957471,0.0519599052071991,808800.0,62452,,,
30745,90732,118658.0,0.0784580897542965,0.482726853984339,0.039733379501385,0.3412828947368421,0.0970827562326869,785000.0,23104,,,
30746,90740,82427.0,0.0554729450640231,0.5099832792367464,0.0108686736116807,0.1245591009761299,0.1433844639488147,488400.0,24382,,,
30747,90742,119115.0,0.0,0.6979472140762464,0.0,0.1922077922077922,0.0207792207792207,1625000.0,385,,,
30748,90743,166023.0,0.0502092050209205,0.5702005730659025,0.0,0.0627615062761506,0.0606694560669456,2000001.0,478,,,
